Date,Close,TMA,ATR,low_var,high_var,color,Open,High,Low,LN_return
2017-01-03,2257.83,2047.84178976,15.596557372982193,0.9992359180903095,0.0007640819096896091,blue,2251.57,2263.88,2245.13,0.008106599202190777
2017-01-04,2270.75,2047.9902768000002,15.566229504333094,0.9993823918526199,0.0006176081473792934,blue,2261.6,2272.82,2261.6,0.005361830527727077
2017-01-05,2269.0,2048.14601504,15.34041802911645,0.9995258805802509,0.00047411941974824664,blue,2268.18,2271.5,2260.45,-0.0011151354470558567
2017-01-06,2276.98,2048.3089959999998,15.475397127660624,0.9995538926814537,0.0004461073185455391,blue,2271.14,2282.1,2264.06,0.0031666299136468424
2017-01-09,2268.9,2048.47842192,15.105627271277589,0.9995642214550577,0.0004357785449413222,blue,2273.59,2275.49,2268.9,-0.0038990388525713586
2017-01-10,2268.9,2048.655544,15.05034590771371,0.9996049117849101,0.00039508821508905,blue,2269.72,2279.27,2265.27,-0.0003441678445951158
2017-01-11,2275.32,2048.83988304,15.022328612328035,0.9996040544227955,0.00039594557720334077,blue,2268.6,2275.32,2260.83,0.002481401459385196
2017-01-12,2270.44,2049.03273936,15.324712181711641,0.9996047761136831,0.0003952238863156374,blue,2271.14,2271.78,2254.25,-0.0024912243872768523
2017-01-13,2274.64,2049.23430128,14.97047657262605,0.9996081484513017,0.0003918515486970186,blue,2272.74,2278.68,2271.51,0.001503984969194076
2017-01-17,2267.89,2049.44566128,14.813452743994741,0.9995891034936899,0.00041089650630885216,blue,2269.14,2272.08,2262.81,-0.0033160821602995403
2017-01-18,2271.89,2049.66639296,14.50578010679502,0.9995922252533023,0.0004077747466965996,blue,2269.14,2272.01,2263.35,0.001418032541860458
2017-01-19,2263.69,2049.89523632,14.576491101455272,0.9995545563476659,0.0004454436523330124,blue,2271.9,2274.33,2258.41,-0.003960026867830648
2017-01-20,2271.31,2050.1328268800003,14.511166546382507,0.9995424693929875,0.0004575306070113479,blue,2269.96,2276.96,2265.01,0.003016364535167909
2017-01-23,2265.2,2050.37777904,14.52360821906339,0.9994949859866525,0.0005050140133463327,blue,2267.78,2271.78,2257.02,-0.0030378701375107504
2017-01-24,2280.07,2050.63129792,14.768927808110238,0.9993683475628227,0.0006316524371762714,blue,2267.88,2284.63,2266.68,0.006198921147321401
2017-01-25,2298.37,2050.89292304,15.004481417704728,0.9993189765133055,0.0006810234866934215,blue,2288.88,2299.55,2288.88,0.007649863945451306
2017-01-26,2296.68,2051.16154096,14.599757346819484,0.9994992439483553,0.0005007560516435618,blue,2298.63,2300.99,2294.08,-0.0010797420281643318
2017-01-27,2294.69,2051.43761424,14.239769479478515,0.9995363727004797,0.00046362729951923026,blue,2299.02,2299.02,2291.62,-0.0012110115642754709
2017-01-30,2280.9,2051.72194912,14.860281005504593,0.9994732406254639,0.0005267593745351738,blue,2286.01,2286.01,2268.04,-0.006371824060349054
2017-01-31,2278.87,2052.0145452799998,14.801766955229365,0.9995688092432278,0.0004311907567714032,blue,2274.02,2279.09,2267.21,-0.0012345636909511896
2017-02-01,2279.55,2052.31520736,14.896678607467887,0.9995946225384329,0.0004053774615662372,blue,2285.59,2289.14,2272.44,-4.581885308192209e-05
2017-02-02,2280.85,2052.6249492800002,14.767844677094478,0.999567441664598,0.0004325583354010765,blue,2276.69,2283.97,2271.65,0.0002259575984041531
2017-02-03,2297.42,2052.94523728,14.902452443239756,0.9994573994002246,0.0005426005997745865,blue,2288.54,2298.31,2287.88,0.006894405831219899
2017-02-06,2292.56,2053.276032,14.599829821077766,0.9995518717372065,0.00044812826279259487,blue,2294.28,2296.18,2288.57,-0.0024618249220193715
2017-02-07,2293.08,2053.61767216,14.331838330023889,0.9995944224723329,0.00040557752766614424,blue,2295.87,2299.4,2290.16,-0.00011737289241473673
2017-02-08,2294.67,2053.97104832,14.141746413522682,0.99958372635491,0.0004162736450892382,blue,2289.55,2295.91,2285.38,0.00034898242024567416
2017-02-09,2307.87,2054.3352828800002,14.25515909284654,0.9995087070693751,0.0004912929306242226,blue,2296.7,2311.08,2296.61,0.005391811067732934
2017-02-10,2316.1,2054.70951136,14.11040113820422,0.9995254068611947,0.0004745931388044783,blue,2312.27,2319.23,2311.1,0.00321554759065358
2017-02-13,2328.25,2055.0928928,14.178881081294008,0.9995015610576086,0.0004984389423907873,blue,2321.72,2331.58,2321.42,0.004888007903536238
2017-02-14,2337.58,2055.48606976,14.240437027229301,0.9995241593726396,0.00047584062735959716,blue,2326.12,2337.58,2322.17,0.0036551259297724604
2017-02-15,2349.25,2055.88922032,14.35291517586785,0.9995286940531368,0.0004713059468621708,blue,2335.58,2351.3,2334.81,0.004635754242490838
2017-02-16,2347.22,2056.30151808,14.25726941707446,0.9995815440536507,0.0004184559463482209,blue,2349.64,2351.31,2338.87,-0.001208646964618522
2017-02-17,2351.16,2056.72377552,14.123405946220734,0.9995784828944635,0.00042151710553545304,blue,2343.01,2351.16,2339.58,0.0013330063829892192
2017-02-21,2365.38,2057.15589728,14.194735648909708,0.9995186022582239,0.00048139774177504997,blue,2354.91,2366.71,2354.91,0.005685694336494884
2017-02-22,2362.82,2057.59704176,13.836998866464219,0.9995827401663209,0.00041725983367808285,blue,2361.11,2365.13,2358.34,-0.0014270324654188757
2017-02-23,2363.81,2058.0475478400003,13.803648923141012,0.9995960388986048,0.0004039611013940226,blue,2367.5,2368.26,2355.09,7.473527014221874e-05
2017-02-24,2367.34,2058.5078244799997,13.836966476983974,0.9995577681384434,0.0004422318615552357,blue,2355.73,2367.34,2352.87,0.0011480700489200015
2017-02-27,2369.75,2058.9762864,13.628618153134777,0.9994358938774431,0.0005641061225556821,blue,2365.23,2371.54,2361.87,0.0006733345494272918
2017-02-28,2363.64,2059.4526167999998,13.486687245478038,0.9990894002157145,0.0009105997842843226,blue,2366.08,2367.79,2358.96,-0.002925828512163683
2017-03-01,2395.96,2059.93663392,14.679352883204142,0.9982521614516985,0.0017478385483003628,blue,2380.13,2400.98,2380.13,0.013237014094976386
2017-03-02,2381.92,2060.42803296,14.734885239043933,0.9989056754973347,0.0010943245026639567,blue,2394.75,2394.75,2380.17,-0.006221268321039537
2017-03-03,2383.12,2060.92621216,14.423140977091737,0.9993472500745803,0.0006527499254182826,blue,2380.92,2383.89,2375.39,0.000159500550780612
2017-03-06,2375.31,2061.43170384,14.458983928237142,0.999476049594811,0.0005239504051877253,blue,2375.23,2378.8,2367.98,-0.0036267661020435112
2017-03-07,2368.39,2061.94448864,14.226034731825271,0.9995412147898765,0.00045878521012216345,blue,2370.74,2375.12,2365.51,-0.003261723722358656
2017-03-08,2362.98,2062.46426928,14.118732995234003,0.9995808910603499,0.00041910893964889365,blue,2369.81,2373.09,2361.01,-0.0026310328996347557
2017-03-09,2364.87,2062.9904768,14.139796345472302,0.9996045145524939,0.00039548544750485343,blue,2363.49,2369.08,2354.54,0.0004553499491575095
2017-03-10,2372.6,2063.5232059200002,14.123806528198696,0.9995870210856751,0.0004129789143238094,blue,2372.52,2376.86,2363.04,0.002919180254729008
2017-03-13,2373.47,2064.0629928000003,13.712616201788766,0.9995715193057402,0.0004284806942587865,blue,2371.56,2374.42,2368.52,2.2451278100631817e-05
2017-03-14,2365.45,2064.60918416,13.791485391699325,0.9994777473830119,0.0005222526169869666,blue,2368.55,2368.55,2358.18,-0.0037289085267397893
2017-03-15,2385.26,2065.1619704,14.329911122114378,0.9993254940589179,0.0006745059410807569,blue,2370.34,2390.01,2368.94,0.007995686543770014
2017-03-16,2381.38,2065.72094288,14.159415566008665,0.9994536799503423,0.0005463200496563544,blue,2387.71,2388.1,2377.18,-0.0019721493397489415
2017-03-17,2378.25,2066.2857801600003,13.85494478770824,0.9994248983254145,0.0005751016745842234,blue,2383.71,2385.71,2377.64,-0.0016593963187032735
2017-03-20,2373.47,2066.85597616,13.656697548322844,0.9991987195557449,0.000801280444253858,blue,2378.24,2379.55,2369.66,-0.002356071581518017
2017-03-21,2344.02,2067.43140016,14.97536267090669,0.9985702953518663,0.0014297046481322843,blue,2379.32,2381.93,2341.9,-0.012829783110515487
2017-03-22,2348.45,2068.0122256,14.994594537361362,0.9992328543234024,0.0007671456765962758,blue,2343.0,2351.81,2336.45,0.0015439641269257673
2017-03-23,2345.96,2068.59878064,15.084364810493293,0.9994754359303457,0.0005245640696528927,blue,2345.97,2358.92,2342.13,-0.0014050041300873064
2017-03-24,2343.98,2069.1901652799997,15.354146569968629,0.9995537443019796,0.0004462556980190576,blue,2350.42,2356.22,2335.74,-0.0011885283769401357
2017-03-27,2341.59,2069.7859240000003,15.718939241470201,0.9995477118504024,0.00045228814959616924,blue,2329.11,2344.9,2322.25,-0.0013643212975261738
2017-03-28,2358.57,2070.38657952,16.240492279396697,0.9994543686679682,0.0005456313320302877,blue,2339.79,2363.78,2337.63,0.006881149536219546
2017-03-29,2361.13,2070.99197408,15.949467665426866,0.9995624482764149,0.0004375517235835624,blue,2356.54,2363.36,2352.94,0.0007406469745787635
2017-03-30,2368.06,2071.6023627199997,15.74399428215553,0.9995866384363479,0.00041336156365062585,blue,2361.31,2370.42,2358.58,0.0025865686918509086
2017-03-31,2362.72,2072.21841984,15.344294568047752,0.9995989547806676,0.0004010452193308761,blue,2364.82,2370.35,2362.6,-0.0026017246398889787
2017-04-03,2358.84,2072.83954416,15.634079839645358,0.9996121288822057,0.0003878711177928056,blue,2362.34,2365.87,2344.73,-0.0019876928123509826
2017-04-04,2360.16,2073.46672288,15.342875847663109,0.9996191481886657,0.0003808518113328763,blue,2354.76,2360.53,2350.72,0.0002152727294411663
2017-04-05,2352.95,2074.09950448,15.967732055279962,0.9995994574728766,0.0004005425271219067,blue,2366.59,2378.36,2350.52,-0.0034037211434934404
2017-04-06,2357.49,2074.73819568,15.932345452515952,0.9996159713809168,0.0003840286190816139,blue,2353.79,2364.16,2348.9,0.0015834658396446616
2017-04-07,2355.54,2075.38230656,15.786728179890176,0.9996199805433391,0.00038001945665946035,blue,2356.59,2363.76,2350.74,-0.001171661033166255
2017-04-10,2357.16,2076.0311744,15.740891770895661,0.9996076614457442,0.00039233855425437693,blue,2357.16,2366.37,2351.5,0.00034333616105716963
2017-04-11,2353.78,2076.68435264,15.949347182350872,0.999556376758604,0.0004436232413946846,blue,2353.92,2355.22,2337.25,-0.0017791258699842352
2017-04-12,2344.93,2077.3420728,15.781879823233345,0.9994338111032169,0.0005661888967817588,blue,2352.15,2352.72,2341.18,-0.004111163664826936
2017-04-13,2328.95,2078.0035939199997,15.958285832071699,0.9992398560604226,0.0007601439395762921,blue,2341.98,2348.26,2328.95,-0.007182196320711724
2017-04-17,2349.01,2078.6692009599997,16.169871540468115,0.9991761248475585,0.0008238751524402641,blue,2332.62,2349.14,2332.51,0.0082322727234858
2017-04-18,2342.19,2079.33881312,16.084877963444722,0.9993748007459043,0.0006251992540942993,blue,2342.53,2348.35,2334.54,-0.003251741516435969
2017-04-19,2338.17,2080.01279168,16.15963406527248,0.9994066979551929,0.0005933020448059248,blue,2346.79,2352.63,2335.05,-0.0020619848452319424
2017-04-20,2355.84,2080.69127584,16.51165236200885,0.999244181629123,0.0007558183708757881,blue,2342.69,2361.37,2340.91,0.0071846117979414235
2017-04-21,2348.69,2081.37436592,16.269569743908388,0.9992159536557805,0.0007840463442181532,blue,2354.74,2356.18,2344.51,-0.0033837936967282592
2017-04-24,2374.15,2082.0622175999997,16.870591256712967,0.9989109300417008,0.0010890699582978528,blue,2370.33,2376.98,2369.19,0.010437584929282364
2017-04-25,2388.61,2082.7546104,16.943561693877314,0.9992357683658244,0.0007642316341743075,blue,2381.51,2392.48,2381.15,0.005727960261448232
2017-04-26,2387.45,2083.45250912,16.66638360918343,0.9994903487785937,0.0005096512214050703,blue,2388.98,2398.16,2386.76,-0.0008299238957650236
2017-04-27,2388.77,2084.1563704,16.304064428724264,0.999581472796665,0.00041852720333362313,blue,2389.7,2392.1,2382.68,0.00020857052740154674
2017-04-28,2384.2,2084.86520448,16.054861207288035,0.9996046509342598,0.00039534906573879237,blue,2393.68,2393.68,2382.36,-0.002259118659901905
2017-05-01,2388.33,2085.5795064,15.76661814692363,0.9996221880864072,0.00037781191359140753,blue,2388.5,2394.49,2384.83,0.001386570791259535
2017-05-02,2391.17,2086.2998392,15.333787239577433,0.999629586155881,0.0003704138441176785,blue,2391.05,2392.93,2385.82,0.0008442411246479196
2017-05-03,2388.13,2087.02661952,15.138097877598565,0.9996263044990998,0.0003736955008988971,blue,2386.5,2389.82,2379.75,-0.0016163208418920926
2017-05-04,2389.52,2087.75948896,14.935192983718633,0.9996222168810647,0.00037778311893388994,blue,2389.79,2391.43,2380.35,0.000237708198699916
2017-05-05,2399.29,2088.4984548800003,14.683933334532693,0.9995946885017072,0.00040531149829134774,blue,2392.37,2399.29,2389.38,0.003736183455702371
2017-05-08,2399.38,2089.24268608,14.32173666780606,0.9996159994352729,0.000384000564725787,blue,2399.94,2401.36,2393.92,-0.0003066574511188234
2017-05-09,2396.92,2089.99314288,14.177149834415749,0.999607561460145,0.00039243853985380093,blue,2401.58,2403.87,2392.44,-0.001369958648230158
2017-05-10,2399.63,2090.74990592,13.815792342694953,0.9995731008236199,0.00042689917637879406,blue,2396.79,2399.74,2392.79,0.0007858111146433511
2017-05-11,2394.44,2091.51355568,14.019502725560221,0.9994656294382374,0.0005343705617612851,blue,2394.84,2395.72,2381.74,-0.0025093435835818823
2017-05-12,2390.9,2092.283372,13.681027589282209,0.9992194584833718,0.0007805415166270772,blue,2392.44,2392.44,2387.19,-0.0018236868112089782
2017-05-15,2402.32,2093.06012832,13.654476209818103,0.9985527567122789,0.0014472432877198323,blue,2393.98,2404.05,2393.94,0.0044209051578817035
2017-05-16,2400.67,2093.8438643199997,13.457752399327187,0.9970987710556769,0.0029012289443217723,blue,2404.55,2405.77,2396.05,-0.001031239883039905
2017-05-17,2357.03,2094.63404848,15.00786477936083,0.993039433046128,0.006960566953870873,blue,2382.95,2384.87,2356.21,-0.018689680988299005
2017-05-18,2365.72,2095.43007712,15.408471540392787,0.9967391452990987,0.003260854700900028,blue,2354.69,2375.74,2352.72,0.003335895596158235
2017-05-19,2381.73,2096.23265184,15.805047963373156,0.9981446307518207,0.0018553692481780763,blue,2371.37,2389.06,2370.43,0.006400531180150616
2017-05-22,2394.02,2097.0410296,15.701295565204498,0.9989548043117059,0.0010451956882928958,blue,2387.21,2395.46,2386.92,0.004802679092581024
2017-05-23,2398.42,2097.85460304,15.264730786944265,0.9993677360994495,0.0006322639005494177,blue,2397.04,2400.85,2393.88,0.0014920580596702333
2017-05-24,2404.39,2098.6735512,14.880994247597059,0.9995070029800747,0.0004929970199241625,blue,2401.41,2405.58,2397.99,0.002141878063879864
2017-05-25,2415.07,2099.4977241600004,14.852944535217214,0.9995401330676565,0.00045986693234249647,blue,2409.54,2418.71,2408.01,0.004087871214667068
2017-05-26,2415.82,2100.32727264,14.334297308456353,0.999593837310405,0.00040616268959389144,blue,2414.5,2416.68,2412.2,-3.366605046693967e-05
2017-05-30,2412.91,2101.1617825599997,13.937082443033551,0.9995933576260312,0.0004066423739677663,blue,2411.67,2415.26,2409.43,-0.0015494538524406512
2017-05-31,2411.8,2102.00099824,13.860228320881856,0.9995560892910303,0.0004439107089685726,blue,2415.63,2415.99,2403.59,-0.0008042991352627822
2017-06-01,2430.06,2102.8451911999996,14.080216904837751,0.9994281786233217,0.0005718213766772139,blue,2415.65,2430.06,2413.54,0.007198423873722574
2017-06-02,2439.07,2103.69419056,14.002206059595864,0.9995238682341208,0.0004761317658781676,blue,2431.28,2440.23,2427.71,0.0033567028586736136
2017-06-05,2436.1,2104.5482625600002,13.56359575661607,0.9995823012980937,0.0004176987019052518,blue,2437.83,2439.55,2434.32,-0.0015625870452948393
2017-06-06,2429.33,2105.4071337600003,13.289915968785275,0.9995926380568143,0.00040736194318468115,blue,2431.92,2436.21,2428.12,-0.003127068582705825
2017-06-07,2433.14,2106.2707456,13.151920170346022,0.9996194787231896,0.0003805212768094037,blue,2432.03,2435.28,2424.75,0.0012229372603275385
2017-06-08,2433.79,2107.13957472,13.06082416182872,0.999630156948738,0.0003698430512609974,blue,2434.27,2439.27,2427.94,-7.705900843663814e-05
2017-06-09,2431.77,2108.01432288,13.932782953737284,0.9996257884890883,0.0003742115109105843,blue,2436.39,2446.2,2415.7,-0.0011744936924115274
2017-06-12,2429.39,2108.89513808,13.82614380605043,0.9996113084079268,0.0003886915920722645,blue,2425.88,2430.38,2419.97,-0.001323358075010331
2017-06-13,2440.35,2109.7826507199998,13.739836615747905,0.999573703961209,0.00042629603878991437,blue,2434.15,2441.49,2431.28,0.004157106763725298
2017-06-14,2437.92,2110.67643424,13.823344784960502,0.9995903426415788,0.00040965735842028,blue,2443.75,2443.75,2428.34,-0.001340422746850221
2017-06-15,2432.46,2111.57682368,14.101677545712471,0.999562821271498,0.0004371787285009695,blue,2424.14,2433.95,2418.53,-0.002586293628387257
2017-06-16,2433.15,2112.48346672,13.910093668426848,0.99949974101765,0.0005002589823487574,blue,2431.24,2433.15,2422.88,-6.054461766537956e-05
2017-06-19,2453.46,2113.3962576000004,14.24808898500551,0.9992807106166358,0.0007192893833630574,blue,2442.55,2453.82,2441.79,0.007968391147946037
2017-06-20,2437.03,2114.31494352,14.37868453575524,0.9993197155927324,0.0006802844072664486,blue,2450.66,2450.66,2436.6,-0.00706335623443447
2017-06-21,2435.61,2115.2385968,14.23425030896749,0.9995101473092755,0.0004898526907233251,blue,2439.31,2442.23,2430.74,-0.0009270141209911674
2017-06-22,2434.5,2116.1689272000003,13.94003779351911,0.9995636588988956,0.00043634110110326316,blue,2437.4,2441.62,2433.27,-0.0008000097123144099
2017-06-23,2438.3,2117.10726288,13.757535903843154,0.9995372587532156,0.0004627412467834096,blue,2434.65,2441.4,2431.11,0.001215510685354877
2017-06-26,2439.07,2118.0527075200002,13.73915910865099,0.9994087551282296,0.0005912448717695763,blue,2443.32,2450.42,2437.03,-2.842390615912264e-05
2017-06-27,2419.38,2119.00382608,14.090701153218438,0.9990238554038752,0.0009761445961239301,blue,2436.34,2440.15,2419.38,-0.008449677956458367
2017-06-28,2440.69,2119.95993232,14.5656660955575,0.9988815752684308,0.0011184247315684194,blue,2428.7,2442.97,2428.02,0.008425309372002608
2017-06-29,2419.7,2120.9207608,15.688882790779635,0.9989505517137588,0.001049448286240522,blue,2442.38,2442.73,2405.7,-0.008981388516333242
2017-06-30,2423.41,2121.8862771199997,15.554938651240665,0.9993458072406506,0.0006541927593487983,blue,2429.2,2432.71,2421.65,0.0011879058542059134
2017-07-03,2429.01,2122.8562872,15.565191718678642,0.9994479750845555,0.0005520249154438571,blue,2431.39,2439.17,2428.69,0.0019639598467946395
2017-07-05,2432.54,2123.83131104,15.429432132744704,0.99938883101579,0.0006111689842092102,blue,2430.78,2434.9,2422.05,0.0011080441538422587
2017-07-06,2409.75,2124.8103276800002,15.899960526107478,0.9990811137751818,0.0009188862248176019,blue,2423.44,2424.28,2407.7,-0.009757139093126936
2017-07-07,2425.18,2125.79350128,15.963462499802109,0.9992806483548531,0.0007193516451463478,blue,2413.52,2426.92,2413.52,0.0060385729123277575
2017-07-10,2427.43,2126.78036368,15.651789374812003,0.9994818203961227,0.0005181796038767463,blue,2424.51,2432.0,2422.27,0.0005831682327630999
2017-07-11,2425.53,2127.77114544,15.694699906071415,0.9995160635505048,0.0004839364494946789,blue,2427.35,2429.3,2412.79,-0.00112719515047514
2017-07-12,2443.25,2128.76580544,15.921464910767844,0.9994288691319405,0.000571130868059057,blue,2435.75,2445.76,2435.75,0.006934895181789456
2017-07-13,2447.83,2129.76450752,15.506891665229457,0.9995354558896425,0.0004645441103568813,blue,2444.99,2449.32,2441.69,0.00152862971288068
2017-07-14,2459.27,2130.7671248,15.57404708196798,0.9995462018973411,0.00045379810265836184,blue,2449.16,2463.54,2446.69,0.004318472299571343
2017-07-17,2459.14,2131.77367376,15.078344727869595,0.9995977138422086,0.0004022861577910662,blue,2459.5,2462.82,2457.16,-0.00039703045669837675
2017-07-18,2460.61,2132.78369024,14.853427491476111,0.99960023109607,0.00039976890392990445,blue,2455.88,2460.92,2450.34,0.0002534235142153603
2017-07-19,2473.83,2133.79727696,14.771756116902296,0.9995558554058561,0.0004441445941436925,blue,2463.85,2473.83,2463.85,0.005014102447489267
2017-07-20,2473.45,2134.81392016,14.492668311057184,0.9996090012876608,0.00039099871233903047,blue,2475.56,2477.62,2468.43,-0.0004977876117073145
2017-07-21,2472.54,2135.83422464,14.187534895504319,0.9996254397293567,0.00037456027064335096,blue,2467.4,2472.54,2465.06,-0.0007121427132435428
2017-07-24,2469.91,2136.8583710400003,13.81715815072909,0.999625222333499,0.0003747776665009833,blue,2472.04,2473.1,2466.32,-0.0014084174569675449
2017-07-25,2477.13,2137.8865590399996,13.692800243192632,0.999618604677112,0.00038139532288788264,blue,2477.88,2481.24,2474.91,0.0025747513984956142
2017-07-26,2477.83,2138.91861184,13.345660231033,0.999631579100005,0.00036842089999507624,blue,2479.97,2481.69,2474.94,-6.162267584085458e-05
2017-07-27,2475.42,2139.9542848,13.883877219481354,0.9996310311923805,0.0003689688076194953,blue,2482.76,2484.04,2459.93,-0.0013172663920495032
2017-07-28,2472.1,2140.9935376,13.727683358507297,0.9996285620018581,0.00037143799814173004,blue,2469.12,2473.53,2464.66,-0.0016862545863477723
2017-07-31,2470.3,2142.03688768,13.512799190581925,0.9996293193386584,0.0003706806613416301,blue,2475.94,2477.96,2468.53,-0.0010725589418937465
2017-08-01,2476.35,2143.0839550400005,13.24765923105283,0.9996221901040517,0.0003778098959482761,blue,2477.1,2478.51,2471.14,0.0021019332608655677
2017-08-02,2477.57,2144.13464864,13.280276269500195,0.9996226897507544,0.00037731024924565445,blue,2480.38,2480.38,2466.48,0.00014837140703075232
2017-08-03,2472.16,2145.18871184,13.052262456025199,0.999600081843855,0.0003999181561448542,blue,2476.03,2476.03,2468.85,-0.0025301465361151436
2017-08-04,2476.83,2146.2459609600005,12.795649333223942,0.9995765983249247,0.0004234016750751747,blue,2476.88,2480.0,2472.08,0.0015430864784214799
2017-08-07,2480.91,2147.3064657600003,12.409366866562731,0.9994981459374757,0.0005018540625241737,blue,2477.14,2480.95,2475.88,0.0013017437688434995
2017-08-08,2474.92,2148.37028784,12.816398523234579,0.9992749153067271,0.0007250846932729505,blue,2478.35,2490.87,2470.32,-0.002761523935103476
2017-08-09,2474.02,2149.4372135999997,12.817578597072856,0.9987356016161123,0.0012643983838879244,blue,2465.35,2474.41,2462.08,-0.0007078820985059358
2017-08-10,2438.21,2150.50690016,13.990199667219212,0.9972217384332535,0.0027782615667467777,blue,2465.38,2465.38,2437.75,-0.014924362329872197
2017-08-11,2441.32,2151.57911376,13.802689683858265,0.9982397910552527,0.0017602089447475554,blue,2441.04,2448.09,2437.85,0.0009305452614314266
2017-08-14,2465.84,2152.65435376,14.457555199665332,0.9982388849737981,0.0017611150262022601,blue,2454.96,2468.22,2454.96,0.009649475759176015
2017-08-15,2464.61,2153.7317681600002,14.099177439682062,0.9986042029009281,0.001395797099072322,blue,2468.66,2468.9,2461.61,-0.000843108113992797
2017-08-16,2468.11,2154.8102219200005,13.947718567697944,0.9982023930631337,0.0017976069368666192,blue,2468.63,2474.93,2463.86,0.001074927740592532
2017-08-17,2430.01,2155.88796336,15.155332639313041,0.9966012063384168,0.00339879366158359,blue,2462.95,2465.02,2430.01,-0.015901470826588854
2017-08-18,2425.55,2156.96455088,15.376566007347387,0.9983364389573102,0.0016635610426901913,blue,2427.64,2440.27,2420.69,-0.0021812376179472883
2017-08-21,2428.37,2158.0410596799998,15.269237706980018,0.9989174280632009,0.0010825719367995857,blue,2425.5,2430.58,2417.35,0.0008177797430686979
2017-08-22,2452.51,2159.11899712,15.825775821631021,0.9988929033422242,0.0011070966577760618,blue,2433.75,2454.77,2433.67,0.009547571691838303
2017-08-23,2444.04,2160.1983420799997,15.588987030549479,0.9993003024558511,0.0006996975441491918,blue,2444.88,2448.91,2441.42,-0.0038037499781073277
2017-08-24,2438.97,2161.27885616,15.519537679021997,0.999495517140157,0.0005044828598431849,blue,2447.91,2450.39,2436.19,-0.0024207565969412083
2017-08-25,2443.05,2162.35930848,15.493060795070908,0.9995793170266729,0.0004206829733274933,blue,2444.72,2453.96,2442.22,0.001327271825840521
2017-08-28,2444.24,2163.44041456,15.222907755317348,0.9996059927074542,0.0003940072925460984,blue,2447.35,2449.12,2439.03,0.00014280961063394823
2017-08-29,2446.3,2164.52240912,15.511262367551492,0.9995917352297023,0.0004082647702981158,blue,2431.94,2449.19,2428.2,0.0004982749620942097
2017-08-30,2457.59,2165.60499712,15.562699249173914,0.9995224070371419,0.00047759296285851036,blue,2446.06,2460.31,2443.77,0.0042603481405367166
2017-08-31,2471.65,2166.68888272,15.655564286715222,0.9994693430221945,0.0005306569778058439,blue,2462.65,2475.01,2462.65,0.005360581013647112
2017-09-01,2476.55,2167.7734984,15.30928607237946,0.9994778985438482,0.0005221014561521969,blue,2474.42,2480.38,2473.85,0.0016363509710247554
2017-09-05,2457.85,2168.8587192,16.043821768760488,0.9993398624093258,0.0006601375906746155,blue,2470.35,2471.97,2446.55,-0.007923646412978337
2017-09-06,2465.54,2169.9449638399997,15.831130680322463,0.9994779353072005,0.0005220646927998559,blue,2463.83,2469.64,2459.2,0.0027796985375181335
2017-09-07,2465.1,2171.0338086399997,15.456074146306335,0.9995100863809903,0.0004899136190102282,blue,2468.06,2468.62,2460.29,-0.0005226436615562526
2017-09-08,2461.43,2172.12459648,15.06877043899102,0.9994068227995966,0.000593177200403869,blue,2462.25,2467.11,2459.4,-0.0018340606003063795
2017-09-11,2488.11,2173.2190544,15.69133191704147,0.9990843770647246,0.0009156229352757198,blue,2474.52,2488.95,2474.52,0.010436736406280189
2017-09-12,2496.48,2174.31727456,15.33976532118939,0.9994052646236444,0.0005947353763558759,blue,2491.94,2496.77,2490.37,0.0030141857478881077
2017-09-13,2498.37,2175.4180847999996,14.884277055129923,0.9995530620042784,0.00044693799572201646,blue,2493.89,2498.37,2492.14,0.000412611674434492
2017-09-14,2495.62,2176.52184336,14.494063202373422,0.9996021323151197,0.00039786768488075496,blue,2494.56,2498.43,2491.35,-0.0014454917470902318
2017-09-15,2500.23,2177.6282375999995,14.12286004225476,0.9996207366362694,0.00037926336373131353,blue,2495.67,2500.23,2493.16,0.0015013644706140567
2017-09-18,2503.87,2178.7372416,13.836717040142029,0.9996300000759133,0.000369999924087597,blue,2502.51,2508.32,2499.92,0.0011106394701818974
2017-09-19,2506.65,2179.848048,13.37738118813493,0.9996326842779852,0.0003673157220156535,blue,2506.29,2507.84,2503.19,0.0007654975335835119
2017-09-20,2508.24,2180.96021792,13.317512128728174,0.9996271674634726,0.0003728325365282268,blue,2506.84,2508.85,2496.67,0.0002899437922184902
2017-09-21,2500.6,2182.07323568,13.113636522291756,0.9996037919823271,0.0003962080176737659,blue,2507.16,2507.16,2499.0,-0.003394776738008254
2017-09-22,2502.22,2183.1877591999996,12.80445469617716,0.99962028755181,0.0003797124481909553,blue,2497.26,2503.47,2496.54,0.0003034669120354972
2017-09-25,2496.66,2184.3038320000005,12.88973196136829,0.9996116401198957,0.00038835988010515413,blue,2499.39,2502.54,2488.03,-0.0025686670495539527
2017-09-26,2496.84,2185.42115152,12.664745363299891,0.9996153344163603,0.00038466558364040994,blue,2501.04,2503.51,2495.12,-0.00027207412271000326
2017-09-27,2507.04,2186.54096928,12.823508095134907,0.9995883742335347,0.0004116257664661215,blue,2503.3,2511.75,2495.91,0.003732674177062549
2017-09-28,2510.06,2187.66335616,12.576332690378166,0.9996042794255083,0.00039572057449245574,blue,2503.41,2510.81,2502.93,0.000859715021934364
