Date, Open, High, Low, Close,LN_Return
06/13/86,245.73,245.85,241.73,245.73,0.017405308
6/12/86,241.49,241.62,240.74,241.49,0.001491857
6/11/86,241.13,241.13,239.25,241.13,0.006448817
6/10/86,239.58,240.08,238.33,239.58,-0.001584852
6/9/86,239.96,245.59,239.71,239.96,-0.023516929
6/6/86,245.67,246.04,244.54,245.67,8.14133E-05
6/5/86,245.65,245.65,243.53,245.65,0.006985465
6/4/86,243.94,246.19,242.69,243.94,-0.006415386
6/3/86,245.51,245.51,243.76,245.51,0.001916217
6/2/86,245.04,247.66,243.91,245.04,-0.009382875
05/30/86,247.35,249.1,246.47,247.35,-0.00254376
05/29/86,247.98,248.23,245.35,247.98,0.00545886
05/28/86,246.63,247.38,244.75,246.63,0.007651956
05/27/86,244.75,244.75,241.38,244.75,0.013989119
05/23/86,241.35,242.1,240.22,241.35,0.005109364
05/22/86,240.12,240.25,235.5,240.12,0.019640222
05/21/86,235.45,236.82,235.45,235.45,-0.002799221
05/20/86,236.11,236.11,232.61,236.11,0.012401344
05/19/86,233.2,233.45,232.45,233.2,0.001888575
05/16/86,232.76,234.38,232.26,232.76,-0.007149156
05/15/86,234.43,237.43,233.93,234.43,-0.013178994
05/14/86,237.54,237.54,235.91,237.54,0.004768445
05/13/86,236.41,237.78,236.03,236.41,-0.004936823
5/12/86,237.58,238.46,237.08,237.58,-0.001135814
5/9/86,237.85,237.97,235.85,237.85,0.003031709
5/8/86,237.13,237.88,236.13,237.13,0.004437783
5/7/86,236.08,237.21,234.08,236.08,-0.004901556
5/6/86,237.24,238.24,236.24,237.24,-0.002063289
5/5/86,237.73,237.73,234.85,237.73,0.012444078
5/2/86,234.79,236.41,234.16,234.79,-0.001574636
5/1/86,235.16,235.91,234.28,235.16,-0.001529702
04/30/86,235.52,240.52,235.27,235.52,-0.020965833
04/29/86,240.51,243.51,239.26,240.51,-0.010628939
04/28/86,243.08,243.08,241.33,243.08,0.003255251
04/25/86,242.29,242.79,240.91,242.29,0.001114988
04/24/86,242.02,243.02,241.77,242.02,0.001116233
